event_id,title,closed,is_active,source_count,sources,year,lon,lat,obs_date,magnitude_value,magnitude_unit
EONET_7771,"Log Creek Wildfire, Shoshone, Idaho",2024-05-30 00:00:00+00:00,False,1,IRWIN,2024,-116.252472,46.951222,2024-05-30 11:29:00+00:00,0.1,acres
EONET_7772,"Harmon Creek - Carter Wildfire, Carter, Montana",2024-05-30 00:00:00+00:00,False,1,IRWIN,2024,-104.27799,45.80158,2024-05-30 11:24:00+00:00,0.1,acres
EONET_7773,"Pike River Ditch Wildfire, St. Louis, Minnesota",2024-05-25 00:00:00+00:00,False,1,IRWIN,2024,-92.357597,47.531111,2024-05-30 10:16:00+00:00,0.1,acres
EONET_7774,"LAVA Wildfire, Cibola, New Mexico",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-107.80365,35.107113,2024-05-30 10:14:00+00:00,0.37,acres
EONET_7775,"916 Lafayette Wildfire, Montezuma, Colorado",2024-05-31 00:00:00+00:00,False,1,IRWIN,2024,-108.800465,37.105245,2024-05-30 10:11:00+00:00,4.0,acres
EONET_7776,"Ferguson Wildfire, Klamath, Oregon",2024-05-31 00:00:00+00:00,False,1,IRWIN,2024,-121.175444,42.489252,2024-05-30 05:04:00+00:00,3.0,acres
EONET_7777,"DIVIDE Wildfire, Fresno, California",2024-05-30 00:00:00+00:00,False,1,IRWIN,2024,-119.529289,36.735783,2024-05-30 04:00:00+00:00,0.01,acres
EONET_7778,"LITTLE VALLEY Wildfire, Lassen, California",2024-05-30 00:00:00+00:00,False,1,IRWIN,2024,-121.239715,40.927309,2024-05-30 01:50:00+00:00,0.06,acres
EONET_7779,"ALDER Wildfire, Boise, Idaho",2024-05-30 00:00:00+00:00,False,1,IRWIN,2024,-115.946667,44.007467,2024-05-29 23:06:00+00:00,0.4,acres
EONET_7780,"China Wildfire, Baker, Oregon",,True,1,IRWIN,2024,-118.1877,44.578883,2024-05-29 22:14:00+00:00,2.0,acres
EONET_7781,"EAGLE Wildfire, Mendocino, California",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-123.178937,38.995339,2024-05-29 21:15:00+00:00,1.67,acres
EONET_7782,"Rookery Wildfire, Kootenai, Idaho",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-116.786657,47.802675,2024-05-29 20:25:00+00:00,0.5,acres
EONET_7783,"Doreen Circle Wildfire, Matanuska-Susitna, Alaska",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-148.900746,61.485227,2024-05-29 20:24:00+00:00,0.1,acres
EONET_7784,"Pendo Wildfire, Lawrence, South Dakota",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-103.720725,44.443908,2024-05-29 20:11:00+00:00,0.1,acres
EONET_7785,"Little Creek Wildfire, Iron, Utah",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-112.798991,37.885062,2024-05-29 20:07:00+00:00,0.1,acres
EONET_7786,"LaVerkin Assist 01 Wildfire, Washington, Utah",2024-06-06 00:00:00+00:00,False,1,IRWIN,2024,-113.265351,37.200356,2024-05-29 19:46:00+00:00,2.0,acres
EONET_7787,"SCRIVER Wildfire, Valley, Idaho",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-116.0067,44.176,2024-05-29 19:45:00+00:00,0.1,acres
EONET_7788,"KY 1100 Wildfire, Floyd, Kentucky",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-82.7866,37.733,2024-05-29 19:40:00+00:00,0.5,acres
EONET_7789,"HONCUT Wildfire, Butte, California",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-121.542237,39.330454,2024-05-29 19:06:00+00:00,3.7,acres
EONET_7790,"BLACK BEAR Wildfire, Stevens, Washington",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-117.788914,48.922903,2024-05-29 19:03:00+00:00,0.1,acres
EONET_7791,"RIDGE PARK Wildfire, Spokane, Washington",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-117.511418,47.559029,2024-05-29 19:01:00+00:00,0.25,acres
EONET_7792,"BOW - Lincoln Wildfire, Cochise, Arizona",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-109.489267,32.331767,2024-05-29 17:21:00+00:00,13.0,acres
EONET_7793,"Briggs Wildfire, Josephine, Oregon",2024-05-27 00:00:00+00:00,False,1,IRWIN,2024,-123.607736,42.442172,2024-05-29 17:19:00+00:00,0.01,acres
EONET_7794,"Kimball Wildfire, Crow Wing, Minnesota",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-94.20468,46.656545,2024-05-29 16:35:00+00:00,0.25,acres
EONET_7795,"Powerline Wildfire, Coconino, Arizona",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-111.87453,35.263216,2024-05-29 16:34:00+00:00,0.26,acres
EONET_7796,"HIDDEN LAKE Wildfire, Chelan, Washington",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-120.813,47.8203,2024-05-29 16:24:00+00:00,0.1,acres
EONET_7797,"LOWER Wildfire, Amador, California",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-120.240139,38.516111,2024-05-29 15:24:00+00:00,0.01,acres
EONET_7798,"Wildwood Wildfire, Pinal, Arizona",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-112.126367,32.875517,2024-05-29 15:11:00+00:00,7.1,acres
EONET_7799,"Wash Wildfire, Coconino, Arizona",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-111.957722,35.142003,2024-05-29 14:05:00+00:00,1.0,acres
EONET_7800,"TAR HEAD Wildfire, Lewis and Clark, Montana",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-112.325935,46.931239,2024-05-29 12:39:00+00:00,0.25,acres
EONET_7801,"SWR MCINTOSH SOUTH Wildfire, Glenn, California",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-122.032,39.774917,2024-05-29 12:39:00+00:00,1.34,acres
EONET_7802,"Lower Road - Custer Wildfire, Custer, Montana",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-105.638,46.57699,2024-05-29 10:52:00+00:00,0.2,acres
EONET_7803,"EAST 449 Wildfire, Caddo, Oklahoma",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-98.2625,35.173333,2024-05-29 10:11:00+00:00,3.0,acres
EONET_8545,"MATEO Wildfire, Fresno, California",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-120.314598,36.734329,2024-05-29 05:54:00+00:00,762.0,acres
EONET_7804,"Tank Wildfire, Graham, Arizona",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-110.446806,33.292361,2024-05-29 04:15:00+00:00,0.25,acres
EONET_7805,"SEIGLER Wildfire, Lake, California",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-122.677172,38.875898,2024-05-29 03:44:00+00:00,5.0,acres
EONET_7806,"LAMB Wildfire, Boise, Idaho",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-116.124311,43.784705,2024-05-28 22:37:00+00:00,0.1,acres
EONET_7807,"Pima Wildfire, Maricopa, Arizona",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-111.8916,33.498,2024-05-28 22:36:00+00:00,0.1,acres
EONET_7808,"SHIRLEON 2 Wildfire, Riverside, California",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-116.917099,33.896179,2024-05-28 22:29:00+00:00,7.0,acres
EONET_7809,"Simmons Wildfire, Pinal, Arizona",2024-06-04 00:00:00+00:00,False,1,IRWIN,2024,-110.944405,33.103024,2024-05-28 21:26:00+00:00,351.0,acres
EONET_7810,"Tideland Wildfire, Kenai Peninsula, Alaska",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-151.302281,60.377611,2024-05-28 20:03:00+00:00,0.25,acres
EONET_7811,"TAJIQUE Wildfire, Torrance, New Mexico",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-106.19622,34.46047,2024-05-28 19:44:00+00:00,0.1,acres
EONET_6652,Wildfire in Russian Federation 1019809,,True,1,GDACS,2024,120.6966930486266,55.661517248377486,2024-05-28 19:00:00+00:00,,
EONET_7812,"Bear Wildfire, Cochise, Arizona",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-110.082344,31.93437,2024-05-28 18:36:00+00:00,131.0,acres
EONET_7813,"Hopkins Wildfire, Humboldt, California",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-123.656,41.2413,2024-05-28 18:27:00+00:00,1.0,acres
EONET_7814,"MONROE Wildfire, Ada, Idaho",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-115.984918,43.36455,2024-05-28 18:23:00+00:00,114.8,acres
EONET_7815,"Rim Wildfire, Coconino, Arizona",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-110.851665,34.321526,2024-05-28 17:16:00+00:00,2.15,acres
EONET_7816,"Popple Lake Wildfire, Beltrami, Minnesota",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-94.456544,47.561417,2024-05-28 16:11:00+00:00,1.1,acres
EONET_7817,"OAK TREE Wildfire, San Diego, California",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-116.768,32.5962,2024-05-28 15:33:00+00:00,0.1,acres
EONET_7818,"RING Wildfire, Torrance, New Mexico",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-106.3703,34.794,2024-05-28 15:31:00+00:00,0.1,acres
EONET_7819,"Aspen Wildfire, Pinal, Arizona",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-111.823397,33.151938,2024-05-28 15:24:00+00:00,1.0,acres
EONET_7820,"Pipeline Wildfire, La Paz, Arizona",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-114.496002,33.604198,2024-05-28 14:52:00+00:00,0.25,acres
EONET_7821,"Ptarmigan Ck Wildfire, Kenai Peninsula, Alaska",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-149.36155,60.407683,2024-05-28 14:40:00+00:00,0.1,acres
EONET_7822,"Diablo Wildfire, Pinal, Arizona",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-111.881,33.1921,2024-05-28 14:38:00+00:00,0.1,acres
EONET_7823,"WHITE RIVER Wildfire, Pierce, Washington",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-121.553508,46.902326,2024-05-28 14:26:00+00:00,0.1,acres
EONET_7824,"Posted Wildfire, Oneida, Wisconsin",,True,1,IRWIN,2024,-89.3302,45.8656,2024-05-28 13:38:00+00:00,0.01,acres
EONET_7825,"Pollen Wildfire, Oneida, Wisconsin",,True,1,IRWIN,2024,-89.3094,45.8867,2024-05-28 13:35:00+00:00,0.01,acres
EONET_7826,"Ranch Wildfire, Coconino, Arizona",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-111.658516,35.142608,2024-05-28 13:35:00+00:00,2.6,acres
EONET_7827,"Roadrunner Wildfire, Cochise, Arizona",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-109.655,31.538,2024-05-28 13:22:00+00:00,0.23,acres
EONET_7828,"Rodeo Wildfire, Pinal, Arizona",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-111.961498,33.1319,2024-05-28 13:19:00+00:00,1.0,acres
EONET_7829,"ADOPT Wildfire, Cochise, Arizona",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-109.67,31.608,2024-05-28 13:01:00+00:00,0.1,acres
EONET_7830,"FAWN Wildfire, Grant, Oregon",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-118.820998,44.284063,2024-05-28 12:48:00+00:00,0.1,acres
EONET_7831,"Diamond Ring - Custer Wildfire, Custer, Montana",2024-05-25 00:00:00+00:00,False,1,IRWIN,2024,-105.54055,46.61695,2024-05-28 11:40:00+00:00,0.1,acres
EONET_7832,"Coyote Creek - Powder River Wildfire, Powder River, Montana",2024-05-27 00:00:00+00:00,False,1,IRWIN,2024,-105.37295,45.45701,2024-05-28 11:37:00+00:00,0.1,acres
EONET_7833,"Southbound #2 Wildfire, Douglas, Wisconsin",,True,1,IRWIN,2024,-91.93065,46.60237,2024-05-28 11:06:00+00:00,0.46,acres
EONET_7834,"Southbound #1 Wildfire, Douglas, Wisconsin",,True,1,IRWIN,2024,-91.93065,46.60237,2024-05-28 11:03:00+00:00,0.44,acres
EONET_7835,"Rice Bay Wildfire, Vilas, Wisconsin",,True,1,IRWIN,2024,-89.7897,46.1266,2024-05-28 11:01:00+00:00,0.37,acres
EONET_7836,"Glenn Wildfire, Cochise, Arizona",2024-05-31 00:00:00+00:00,False,1,IRWIN,2024,-109.579228,31.409401,2024-05-28 11:01:00+00:00,0.2,acres
EONET_7837,"Peaceful Waters Wildfire, Washburn, Wisconsin",,True,1,IRWIN,2024,-92.00624,46.06705,2024-05-28 10:59:00+00:00,0.94,acres
EONET_7838,"Big Bend Wildfire, Burnett, Wisconsin",,True,1,IRWIN,2024,-92.30564,45.96995,2024-05-28 10:50:00+00:00,0.1,acres
EONET_7839,"Popple Fuzz 2 Wildfire, Burnett, Wisconsin",,True,1,IRWIN,2024,-92.40662,45.87962,2024-05-28 10:49:00+00:00,2.83,acres
EONET_7840,"Fridge Fire Wildfire, Douglas, Wisconsin",,True,1,IRWIN,2024,-91.7251,46.2226,2024-05-28 10:47:00+00:00,0.1,acres
EONET_7841,"Highway 65 Wildfire, Kanabec, Minnesota",2024-05-25 00:00:00+00:00,False,1,IRWIN,2024,-93.296868,45.796382,2024-05-28 10:00:00+00:00,0.1,acres
EONET_7842,"Whiskey Wildfire, Kenai Peninsula, Alaska",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-151.822222,59.831111,2024-05-28 01:59:00+00:00,0.1,acres
EONET_7843,"Greene Wildfire, Pinal, Arizona",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-111.826127,32.806375,2024-05-28 00:34:00+00:00,9.0,acres
EONET_7844,"ROSE Wildfire, Fresno, California",2024-05-27 00:00:00+00:00,False,1,IRWIN,2024,-119.628599,36.568878,2024-05-27 21:52:00+00:00,0.01,acres
EONET_7845,"Sawmill Wildfire, Navajo, Arizona",2024-05-27 00:00:00+00:00,False,1,IRWIN,2024,-110.487528,34.041876,2024-05-27 21:50:00+00:00,0.1,acres
EONET_7846,"87 Wildfire, Maricopa, Arizona",2024-05-28 00:00:00+00:00,False,1,IRWIN,2024,-111.551056,33.612389,2024-05-27 21:35:00+00:00,129.0,acres
EONET_7847,"BRYANT Wildfire, El Dorado, California",2024-05-27 00:00:00+00:00,False,1,IRWIN,2024,-120.983885,38.590096,2024-05-27 21:11:00+00:00,0.01,acres
EONET_7848,"Quartz Lake Wildfire, Southeast Fairbanks, Alaska",2024-05-27 00:00:00+00:00,False,1,IRWIN,2024,-145.832583,64.197533,2024-05-27 19:34:00+00:00,0.25,acres
EONET_7849,"4 Mile Creek Wildfire, Chaffee, Colorado",2024-05-27 00:00:00+00:00,False,1,IRWIN,2024,-106.14195,38.9472,2024-05-27 19:33:00+00:00,0.1,acres
EONET_6653,Wildfire in Bolivia 1019810,,True,1,GDACS,2024,-60.61688015436355,-15.837595514842604,2024-05-27 19:00:00+00:00,,
EONET_7850,"North Ogden Wildfire, Weber, Utah",2024-05-27 00:00:00+00:00,False,1,IRWIN,2024,-111.903626,41.319789,2024-05-27 18:50:00+00:00,0.1,acres
EONET_7851,"Boulder Pass Wildfire, Yavapai, Arizona",2024-05-31 00:00:00+00:00,False,1,IRWIN,2024,-112.64647,34.718238,2024-05-27 17:45:00+00:00,15.0,acres
EONET_7852,"0159 CR Wildfire, Klamath, Oregon",2024-05-27 00:00:00+00:00,False,1,IRWIN,2024,-121.960409,43.513735,2024-05-27 16:43:00+00:00,0.1,acres
EONET_7853,"CAMERON Wildfire, San Diego, California",2024-05-27 00:00:00+00:00,False,1,IRWIN,2024,-116.475276,32.678201,2024-05-27 16:30:00+00:00,5.28,acres
EONET_7854,"Cattail 24 Wildfire, Kleberg, Texas",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-97.286394,27.492147,2024-05-27 16:25:00+00:00,1620.0,acres
EONET_7855,"BIRD SPRINGS Wildfire, Clark, Nevada",2024-05-29 00:00:00+00:00,False,1,IRWIN,2024,-115.431118,36.010901,2024-05-27 16:17:00+00:00,173.1,acres
EONET_7856,"Pit Wildfire, Maricopa, Arizona",2024-05-27 00:00:00+00:00,False,1,IRWIN,2024,-111.337,33.544,2024-05-27 14:47:00+00:00,13.0,acres
EONET_7857,"Sherill&#039;s Mill Wildfire, Marion, Florida",2024-05-27 00:00:00+00:00,False,1,IRWIN,2024,-81.893,29.1786,2024-05-27 14:45:00+00:00,2.2,acres
EONET_7858,"0158 CS Wildfire, Deschutes, Oregon",2024-05-27 00:00:00+00:00,False,1,IRWIN,2024,-121.55594,44.30383,2024-05-27 14:08:00+00:00,0.1,acres
EONET_7859,"Hot Spring Canyon Wildfire, , MX-CA",2024-06-03 00:00:00+00:00,False,1,IRWIN,2024,-102.976722,29.185125,2024-05-27 13:05:00+00:00,2.0,acres
EONET_7860,"Continental Wildfire, Coconino, Arizona",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-111.570625,35.209139,2024-05-27 12:31:00+00:00,0.1,acres
EONET_7861,"JEM Wildfire, Butte, California",2024-06-02 00:00:00+00:00,False,1,IRWIN,2024,-121.607807,39.33224,2024-05-27 12:06:00+00:00,9.0,acres
EONET_7862,"Stadium Wildfire, Maricopa, Arizona",2024-05-27 00:00:00+00:00,False,1,IRWIN,2024,-111.902778,33.438333,2024-05-27 09:09:00+00:00,3.0,acres
EONET_7863,"Windless Wildfire, Washoe, Nevada",2024-05-27 00:00:00+00:00,False,1,IRWIN,2024,-119.644933,39.9993,2024-05-27 09:03:00+00:00,1.21,acres
EONET_7864,"Hat Wildfire, Gila, Arizona",2024-05-27 00:00:00+00:00,False,1,IRWIN,2024,-110.474444,33.354167,2024-05-27 05:14:00+00:00,0.5,acres
EONET_7865,"Gisela Wildfire, Gila, Arizona",2024-05-27 00:00:00+00:00,False,1,IRWIN,2024,-111.320482,34.02781,2024-05-27 00:41:00+00:00,2.1,acres
EONET_7866,"Sunday Wildfire, Maricopa, Arizona",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-110.447222,33.308333,2024-05-27 00:40:00+00:00,0.1,acres
EONET_7867,"HIGHWAY Wildfire, Siskiyou, California",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-122.0542,41.686867,2024-05-26 22:19:00+00:00,0.1,acres
EONET_7868,"LOOP Wildfire, Mono, California",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-118.98805,37.692717,2024-05-26 22:15:00+00:00,0.1,acres
EONET_7869,"Tatanka Spirit Wildfire, Custer, South Dakota",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-103.451309,43.499291,2024-05-26 21:08:00+00:00,0.1,acres
EONET_7870,"FLOOD Wildfire, San Joaquin, California",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-120.944834,38.017376,2024-05-26 20:38:00+00:00,48.56,acres
EONET_7871,"0152 PR Wildfire, Crook, Oregon",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-120.698183,44.539593,2024-05-26 20:33:00+00:00,0.1,acres
EONET_7872,"Kokopelli Wildfire, Mesa, Colorado",2024-06-05 00:00:00+00:00,False,1,IRWIN,2024,-108.31466,39.14356,2024-05-26 19:40:00+00:00,2.0,acres
EONET_7873,"West Squaw Creek Wildfire, Eagle, Colorado",2024-05-24 00:00:00+00:00,False,1,IRWIN,2024,-106.653833,39.644316,2024-05-26 19:36:00+00:00,0.1,acres
EONET_7874,"0155 NW Wildfire, Deschutes, Oregon",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-121.779177,43.737302,2024-05-26 18:24:00+00:00,1.25,acres
EONET_7875,"Richins Mill Wildfire, Hidalgo, New Mexico",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-108.26848,31.66249,2024-05-26 17:11:00+00:00,0.25,acres
EONET_7876,"CAVES Wildfire, Mono, California",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-118.930178,37.631199,2024-05-26 14:38:00+00:00,0.1,acres
EONET_7877,"Sheep Wildfire, Coconino, Arizona",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-111.522485,35.218271,2024-05-26 13:48:00+00:00,0.25,acres
EONET_7878,"JOHNSON Wildfire, Stevens, Washington",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-117.837725,48.851398,2024-05-26 13:42:00+00:00,0.1,acres
EONET_7879,"366 Wildfire, Graham, Arizona",2024-05-27 00:00:00+00:00,False,1,IRWIN,2024,-109.751,32.693,2024-05-26 13:17:00+00:00,32.8,acres
EONET_7880,"Lee Wildfire, Maricopa, Arizona",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-111.891111,33.534444,2024-05-26 13:13:00+00:00,0.5,acres
EONET_7881,"0153 NE Wildfire, Lake, Oregon",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-121.064,43.487633,2024-05-26 13:07:00+00:00,0.1,acres
EONET_7882,"Atchuelinguk Wildfire, Kusilvak, Alaska",,True,1,IRWIN,2024,-162.04,62.35,2024-05-26 12:26:00+00:00,1890.3,acres
EONET_7883,"Reese Wildfire, Graham, Arizona",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-110.447222,33.308333,2024-05-26 08:39:00+00:00,1.2,acres
EONET_7884,"Pocket Wildfire, Coconino, Arizona",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-111.719176,35.068188,2024-05-26 02:08:00+00:00,0.25,acres
EONET_7885,"SITTING BULL Wildfire, Eddy, New Mexico",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-104.696343,32.243164,2024-05-26 00:07:00+00:00,1.6,acres
EONET_7886,"Pine Point Wildfire, Lincoln, Wisconsin",,True,1,IRWIN,2024,-89.6386,45.4847,2024-05-25 19:48:00+00:00,0.03,acres
EONET_7887,"Potato Wildfire, Yavapai, Arizona",2024-05-25 00:00:00+00:00,False,1,IRWIN,2024,-112.159444,34.710833,2024-05-25 19:48:00+00:00,0.1,acres
EONET_7888,"Pierce Wildfire, Navajo, Arizona",2024-05-25 00:00:00+00:00,False,1,IRWIN,2024,-110.550785,34.357821,2024-05-25 19:23:00+00:00,0.5,acres
EONET_7889,"Refuge Wildfire, Yuma, Arizona",2024-06-05 00:00:00+00:00,False,1,IRWIN,2024,-114.468,32.9809,2024-05-25 18:11:00+00:00,1041.0,acres
EONET_7890,"ROSE CANYON Wildfire, Pima, Arizona",2024-05-25 00:00:00+00:00,False,1,IRWIN,2024,-110.697497,32.394349,2024-05-25 18:03:00+00:00,0.1,acres
EONET_7891,"CEDONIA Wildfire, Stevens, Washington",2024-05-25 00:00:00+00:00,False,1,IRWIN,2024,-118.176207,48.17374,2024-05-25 17:56:00+00:00,2.4,acres
EONET_7892,"OAK Wildfire, San Luis Obispo, California",2024-05-25 00:00:00+00:00,False,1,IRWIN,2024,-120.682365,35.745608,2024-05-25 17:38:00+00:00,2.0,acres
EONET_7893,"Indian River Trail Wildfire, Brevard, Florida",2024-06-11 00:00:00+00:00,False,1,IRWIN,2024,-80.778008,28.636692,2024-05-25 17:35:00+00:00,2004.0,acres
EONET_7894,"Rattlesnake Wildfire, Perry, Mississippi",2024-05-26 00:00:00+00:00,False,1,IRWIN,2024,-89.0123,31.069617,2024-05-25 17:26:00+00:00,8.2,acres
EONET_7895,"SHIRLEON Wildfire, Riverside, California",2024-05-25 00:00:00+00:00,False,1,IRWIN,2024,-116.901498,33.895775,2024-05-25 15:10:00+00:00,34.0,acres
EONET_7896,"Sidewinder Wildfire, Pinal, Arizona",2024-05-25 00:00:00+00:00,False,1,IRWIN,2024,-111.345667,32.969781,2024-05-25 14:39:00+00:00,57.6,acres
EONET_7897,"McDowell Road Wildfire, Maricopa, Arizona",2024-05-25 00:00:00+00:00,False,1,IRWIN,2024,-111.7515,33.0707,2024-05-25 01:00:00+00:00,5.0,acres
EONET_7898,"Cane Wildfire, Maricopa, Arizona",2024-05-21 00:00:00+00:00,False,1,IRWIN,2024,-111.511002,33.719299,2024-05-25 00:20:00+00:00,0.46,acres
EONET_7899,"Web Wildfire, Pinal, Arizona",2024-05-23 00:00:00+00:00,False,1,IRWIN,2024,-111.847867,33.187845,2024-05-24 20:37:00+00:00,0.75,acres
EONET_7900,"MM13 HWY 91 Wildfire, Mohave, Arizona",2024-05-24 00:00:00+00:00,False,1,IRWIN,2024,-114.024439,36.824015,2024-05-24 19:56:00+00:00,0.1,acres
EONET_7901,"Airport Wildfire, Benewah, Idaho",2024-05-24 00:00:00+00:00,False,1,IRWIN,2024,-116.576,47.3278,2024-05-24 17:26:00+00:00,0.1,acres
EONET_7902,"Eldon Wildfire, Douglas, Nevada",2024-05-24 00:00:00+00:00,False,1,IRWIN,2024,-119.691667,38.99495,2024-05-24 17:23:00+00:00,0.5,acres
EONET_7903,"LOOKOUT Wildfire, Calaveras, California",2024-05-24 00:00:00+00:00,False,1,IRWIN,2024,-120.27125,38.31425,2024-05-24 17:10:00+00:00,0.01,acres
EONET_7904,"Upper Bear Wildfire, Greenlee, Arizona",,True,1,IRWIN,2024,-109.390167,33.568,2024-05-24 16:48:00+00:00,0.1,acres
EONET_7905,"6108 Wildfire, Idaho, Idaho",2024-05-24 00:00:00+00:00,False,1,IRWIN,2024,-116.359465,45.29966,2024-05-24 15:40:00+00:00,0.25,acres
EONET_7906,"20th ave Wildfire, Marquette, Wisconsin",,True,1,IRWIN,2024,-89.2186,43.94386,2024-05-24 14:15:00+00:00,0.01,acres
EONET_7907,"Trash Wildfire, Pinal, Arizona",2024-05-24 00:00:00+00:00,False,1,IRWIN,2024,-111.7515,33.0707,2024-05-24 14:14:00+00:00,0.1,acres
EONET_8696,"Two Calf Rx Wildfire, Fergus, Montana",,True,1,IRWIN,2024,-108.900717,47.625617,2024-05-24 14:12:00+00:00,2626.6,acres
EONET_7908,"East Fence Wildfire, Vilas, Wisconsin",,True,1,IRWIN,2024,-89.81415,45.93689,2024-05-24 13:50:00+00:00,0.19,acres
EONET_7909,"Popple Fuzz Wildfire, Burnett, Wisconsin",,True,1,IRWIN,2024,-92.1713,45.96021,2024-05-24 13:04:00+00:00,1.69,acres
EONET_7910,"CEMENT Wildfire, Valencia, New Mexico",2024-05-23 00:00:00+00:00,False,1,IRWIN,2024,-106.77638,34.687,2024-05-24 12:27:00+00:00,0.25,acres
EONET_7911,"Beach MF Wildfire, Lane, Oregon",2024-05-24 00:00:00+00:00,False,1,IRWIN,2024,-122.278258,43.688885,2024-05-24 12:25:00+00:00,0.25,acres
EONET_7912,"Cotton Wood 1 - Custer Wildfire, Custer, Montana",2024-05-24 00:00:00+00:00,False,1,IRWIN,2024,-105.05678,46.0038,2024-05-24 10:45:00+00:00,0.1,acres
EONET_7913,"Fourmile Wildfire, Archuleta, Colorado",2024-05-24 00:00:00+00:00,False,1,IRWIN,2024,-107.055633,37.32395,2024-05-23 22:20:00+00:00,0.84,acres
EONET_7914,"Dotbug Wildfire, Pinal, Arizona",2024-05-24 00:00:00+00:00,False,1,IRWIN,2024,-111.121,32.737,2024-05-23 22:11:00+00:00,149.5,acres
EONET_7915,"Stuart 2 Wildfire, Fairbanks North Star, Alaska",2024-06-09 00:00:00+00:00,False,1,IRWIN,2024,-146.0,64.0,2024-05-23 21:30:00+00:00,0.1,acres
EONET_7916,"SHOOTER Wildfire, Pima, Arizona",,True,1,IRWIN,2024,-110.666828,32.247434,2024-05-23 18:02:00+00:00,0.1,acres
EONET_7917,"CARMAN Wildfire, Nevada, California",2024-05-23 00:00:00+00:00,False,1,IRWIN,2024,-120.993839,39.177753,2024-05-23 17:40:00+00:00,0.01,acres
